50	24	71	90	90
60	17	79	45	21
16	47	46	93	93
4	29	26	60	41
87	17	79	43	73
45	42	53	73	73
7	89	59	41	70
14	74	68	99	84
77	81	8	12	12
16	12	63	72	72
62	78	28	7	1
22	21	9	20	29
51	87	64	39	39
61	84	76	3	3
97	27	80	89	1
79	17	33	80	6
13	30	34	33	4
50	16	9	48	48
35	12	30	24	24
43	73	45	17	17
54	49	13	69	70
50	77	91	86	86
4	49	61	50	31
7	91	18	40	88
11	70	48	60	78
32	72	76	37	43
56	32	52	31	31
85	72	43	97	3
99	61	67	90	90
38	43	76	52	52
2	78	24	69	67
47	80	59	10	83
85	6	46	90	21
33	80	7	73	36
58	35	74	4	63
15	50	71	83	87
71	7	21	73	73
31	93	1	48	48
85	82	25	67	71
2	58	97	94	46
18	77	50	83	75
21	51	36	9	25
97	70	77	88	63
44	7	9	29	4
98	35	79	90	90
91	19	38	21	49
68	1	28	63	47
5	46	23	62	93
2	55	1	59	19
31	29	93	91	23
82	60	51	87	31
57	41	60	7	72
52	10	67	99	99
39	15	85	72	72
85	96	48	57	21
44	59	8	47	67
64	86	96	51	72
75	67	32	11	73
64	2	95	97	39
18	80	73	96	75
86	19	87	6	6
65	37	77	14	42
56	75	98	4	4
81	32	73	75	78
77	9	41	89	78
79	44	21	1	61
44	37	84	16	16
65	28	33	16	16
76	68	17	48	70
32	43	98	61	8
39	29	2	24	44
84	71	75	90	25
84	78	71	68	42
95	17	39	64	64
36	30	64	35	35
77	38	97	22	22
6	85	44	70	68
36	37	24	12	12
17	55	66	52	59
53	29	56	84	84
39	44	12	51	22
99	1	63	39	98
42	8	45	19	76
89	10	99	73	56
43	22	64	94	32
81	29	6	69	87
96	80	97	22	2
80	95	39	9	33
36	30	42	84	84
55	18	85	50	60
78	42	74	97	97
28	72	37	13	54
69	25	39	60	60
35	60	52	91	92
36	58	5	78	81
3	70	56	50	85
78	11	13	8	86
42	10	97	75	88
65	68	46	32	32
27	55	7	41	41
92	2	45	94	55
65	11	32	76	76
97	64	44	50	14
1	37	65	69	38
91	34	26	63	61
28	42	15	63	63
13	70	37	73	73
56	95	75	89	91
91	7	9	56	29
96	78	75	20	79
82	45	60	32	32
52	1	16	60	54
52	34	37	77	77
81	47	11	70	67
48	5	53	28	40
46	15	22	79	94
50	55	54	71	9
31	74	8	40	40
69	45	94	74	74
35	62	55	88	88
43	88	13	96	3
32	17	85	47	74
39	94	66	93	42
28	8	74	94	94
58	91	25	65	99
97	53	96	24	99
44	76	10	98	98
96	39	74	3	43
90	17	99	13	13
64	24	9	16	16
95	48	19	56	56
52	20	13	82	82
21	64	31	81	81
30	55	48	19	19
24	41	26	90	90
16	96	95	90	22
47	54	2	35	66
48	10	40	66	64
5	89	67	63	63
74	15	73	97	97
27	95	93	52	52
44	65	95	25	49
24	10	66	79	79
62	50	66	14	28
19	61	13	63	76
66	73	31	24	24
87	2	6	95	9
67	60	40	4	42
61	14	77	95	80
33	50	95	30	30
25	65	48	68	1
25	77	17	36	85
80	32	52	60	60
16	59	50	12	65
46	85	64	5	70
63	49	80	60	6
12	85	51	71	72
96	99	12	34	92
24	30	47	66	41
7	42	34	30	98
19	90	79	51	91
2	87	86	69	1
56	15	72	95	92
79	77	93	48	9
63	80	89	49	7
46	43	30	52	52
92	81	77	91	13
29	56	84	26	26
12	45	33	52	21
90	98	83	22	22
73	46	19	49	49
12	66	17	65	65
18	66	74	1	97
76	88	6	40	40
2	19	94	61	61
52	33	12	54	47
7	51	52	62	88
69	55	34	58	95
6	4	63	30	88
79	9	51	92	72
95	90	10	72	74
40	34	26	72	85
38	10	69	71	55
26	96	74	35	24
9	89	90	93	25
48	35	68	69	69
42	85	9	69	77
11	36	18	75	1
93	81	58	53	3
72	75	31	79	10
32	83	14	93	93
13	68	21	5	42
48	18	33	12	12
9	57	69	50	79
90	65	49	51	51
70	52	15	49	20
76	86	28	69	83
65	87	90	66	19
85	83	55	66	17
47	52	37	62	6
75	80	15	67	96
49	31	71	93	93
83	16	17	33	33
42	12	90	36	98
17	89	44	49	65
17	11	94	57	57
47	3	62	33	50
93	80	53	89	18
4	63	35	97	41
73	33	81	54	39
74	78	55	52	50
98	90	58	68	93
46	75	28	40	8
5	84	64	97	56
5	65	70	35	80
34	86	95	76	3
55	19	57	49	49
71	4	46	40	64
53	75	88	17	82
16	8	35	85	85
80	23	94	72	72
45	3	80	6	72
85	76	46	65	67
22	93	1	80	63
41	20	6	42	42
67	82	57	14	68
59	18	66	37	37
51	94	8	96	63
5	48	94	74	74
34	72	17	25	25
4	67	85	93	42
97	93	69	13	13
90	44	6	62	62
29	11	71	64	64
15	98	76	93	57
88	43	55	63	63
78	8	59	33	33
41	40	27	83	98
83	79	66	25	89
61	15	76	66	55
29	69	57	54	54
36	88	7	59	13
46	2	35	26	26
80	61	40	78	57
21	88	80	84	54
7	60	34	54	46
96	65	63	44	45
54	8	57	90	85
81	53	60	8	89
37	3	90	85	64
7	21	85	4	4
22	45	68	84	95
50	3	38	53	24
71	74	1	20	88
46	68	4	82	82
72	99	83	57	7
94	77	65	10	66
51	11	42	9	7
93	75	48	10	83
12	36	46	2	2
28	60	2	75	66
61	71	18	11	38
79	81	12	91	46
7	60	76	35	71
27	58	42	79	94
30	60	6	58	68
16	5	71	95	95
40	76	90	37	95
73	85	66	71	20
73	9	92	15	83
28	68	76	51	51
90	41	29	32	1
89	53	86	31	62
54	73	69	80	80
21	14	59	99	99
41	53	92	10	10
43	62	32	83	94
63	46	26	6	8
90	39	91	61	58
25	86	59	56	56
4	42	92	59	91
39	71	10	31	26
68	82	44	92	5
31	82	40	7	7
43	3	20	13	13
60	40	14	31	31
29	77	79	38	38
83	92	81	17	54
59	35	32	55	2
80	48	70	26	64
90	78	44	74	74
18	16	64	80	33
60	89	78	26	65
47	41	28	56	56
83	13	56	69	67
65	42	79	13	80
68	85	25	94	94
33	48	4	40	31
82	90	93	8	57
75	21	85	96	74
78	48	64	15	74
5	50	33	70	70
11	43	59	76	72
5	47	49	79	72
31	60	40	97	97
76	87	2	66	36
70	48	51	49	4
69	64	53	8	85
37	25	57	42	42
45	7	24	41	41
94	55	18	70	70
80	24	77	71	6
89	85	93	45	81
59	54	8	77	87
52	14	31	22	22
8	81	63	19	19
2	56	19	87	87
84	60	69	14	28
87	76	50	58	5
8	87	49	48	48
23	77	69	62	62
96	71	79	62	10
31	50	49	7	7
61	93	10	2	2
52	60	48	74	74
56	76	50	7	84
3	65	14	5	46
3	64	30	85	82
19	2	9	15	18
42	11	93	25	72
44	6	79	99	87
91	60	88	66	79
68	26	16	7	7
48	65	49	75	6
76	61	68	14	51
5	12	87	37	27
9	53	8	94	15
6	77	1	93	93
39	70	11	81	59
94	83	21	93	54
81	83	59	90	90
77	74	21	70	52
53	66	1	55	26
49	96	94	29	45
97	60	19	18	18
81	73	28	74	74
92	45	68	77	3
94	54	77	14	85
73	8	84	83	28
95	51	36	49	49
67	89	58	4	4
86	22	23	29	9
8	38	76	85	72
74	57	58	90	99
88	65	18	39	9
5	52	53	59	77
8	83	84	99	99
77	84	87	37	12
15	48	25	9	11
8	86	53	51	84
84	61	57	11	72
53	4	29	21	21
19	87	61	18	47
83	8	52	51	85
84	70	28	21	21
28	63	77	59	59
85	53	61	64	4
89	99	96	87	87
63	88	68	17	79
85	48	89	19	83
4	63	85	94	48
98	39	94	1	65
21	65	62	57	53
53	72	27	35	91
74	17	91	92	53
49	13	58	86	86
37	90	41	66	66
39	85	21	82	41
80	92	33	59	61
12	69	57	84	84
86	21	50	80	87
76	43	94	2	73
27	98	64	96	90
23	3	67	77	70
2	47	80	66	77
68	14	72	49	49
95	70	1	46	76
95	28	70	91	85
5	48	39	77	77
55	39	63	34	34
46	60	53	86	19
79	64	14	35	78
15	74	24	26	35
80	29	72	82	15
55	38	47	96	96
47	91	29	60	60
92	32	18	19	19
41	38	67	18	78
93	48	12	74	88
80	58	92	97	97
10	81	93	76	76
69	91	20	4	92
90	29	6	96	85
44	17	99	52	52
4	80	67	49	94
71	5	41	75	75
14	85	76	98	98
63	27	28	38	61
43	88	85	63	72
80	4	18	56	19
16	44	51	27	27
65	27	48	55	33
93	89	94	84	39
70	10	1	69	63
49	95	53	15	15
41	73	36	39	42
3	71	50	25	69
53	14	45	89	21
54	74	71	45	45
76	4	47	75	75
21	79	81	78	78
48	36	2	62	90
85	33	98	71	54
74	52	47	7	58
71	9	54	87	97
41	78	90	77	8
31	69	80	62	70
17	47	81	61	74
88	19	57	14	14
88	41	46	71	71
78	83	63	92	20
56	65	74	77	77
51	70	87	6	98
31	96	57	99	69
52	87	73	6	6
88	56	45	51	51
71	95	82	97	27
15	67	37	66	70
80	82	98	25	84
49	82	24	73	73
35	73	46	15	15
67	36	13	70	62
34	44	91	65	65
69	70	77	29	7
1	38	66	77	77
77	1	93	90	90
2	77	63	61	34
92	72	98	16	64
86	57	71	42	27
96	59	88	70	83
51	25	27	35	35
80	38	44	5	33
69	80	82	41	13
90	74	83	22	67
59	22	36	16	16
51	30	82	97	97
10	77	81	21	21
78	68	39	48	48
78	92	47	15	15
66	33	96	86	62
38	90	25	97	97
79	9	52	83	98
34	59	49	70	1
78	67	77	18	48
46	11	81	54	2
79	59	73	22	94
15	64	34	60	63
37	99	39	51	51
17	28	37	86	86
32	27	52	76	49
66	68	82	22	22
54	34	92	7	26
83	82	3	81	18
47	15	12	23	89
92	58	69	75	29
63	90	19	78	77
88	78	91	64	82
33	52	70	38	45
90	15	80	12	12
94	95	38	82	8
94	89	3	84	84
63	40	6	54	44
82	88	62	27	91
80	81	90	21	79
85	84	76	66	66
8	31	42	11	85
12	9	39	74	74
95	83	44	61	61
75	80	40	11	11
61	57	73	69	69
84	88	72	19	19
92	96	72	42	7
27	75	28	96	87
46	69	8	85	85
53	6	68	63	32
33	44	96	75	29
17	66	70	20	20
54	3	75	42	42
8	67	31	62	72
68	19	72	64	50
49	77	66	91	91
37	25	52	4	66
21	14	57	49	49
82	57	73	74	53
55	66	78	6	21
80	4	76	97	2
32	16	29	21	1
2	83	56	84	33
61	14	5	54	23
93	34	90	4	70
64	93	30	87	36
46	7	45	39	22
87	61	84	66	66
40	9	11	2	2
94	24	82	78	76
38	40	89	69	37
12	77	99	27	27
37	52	49	83	57
57	81	95	18	83
68	14	97	76	78
31	43	25	95	95
46	68	19	31	72
18	71	95	73	82
71	52	85	15	77
43	62	25	82	24
60	95	67	30	30
85	36	28	19	19
66	49	67	74	17
66	80	46	14	14
86	84	2	38	54
17	48	55	20	20
70	41	97	42	42
85	82	70	43	74
90	80	64	40	2
54	75	63	90	6
35	87	72	75	75
92	84	36	28	49
1	71	84	38	61
66	45	68	37	6
45	93	43	34	34
95	29	41	96	96
67	16	27	65	17
84	92	58	19	80
58	77	83	54	54
57	68	69	80	60
91	81	60	45	2
78	56	82	38	4
34	57	69	42	42
57	98	31	42	76
95	62	45	5	93
7	43	54	42	37
95	76	92	4	30
78	56	99	12	88
35	14	58	22	88
6	95	71	59	72
89	46	83	11	98
48	22	43	4	4
41	29	9	27	55
3	76	72	63	71
73	30	28	44	44
60	79	57	33	97
62	87	38	31	31
77	30	85	61	61
27	18	16	86	86
79	44	83	66	66
52	66	1	53	29
10	97	15	57	3
60	79	88	25	72
98	28	96	10	10
88	38	52	51	75
16	77	65	17	86
9	36	68	62	74
29	84	40	18	18
85	17	84	65	65
64	71	29	76	6
11	32	50	36	93
74	40	45	11	12
65	97	4	87	47
61	80	60	77	19
66	46	65	77	89
7	96	99	19	97
64	55	30	95	95
21	7	92	90	87
51	19	86	41	41
84	81	28	71	71
26	81	44	70	22
11	76	4	75	77
89	94	13	65	60
68	35	60	57	74
57	17	45	43	43
84	65	73	16	16
5	52	61	77	19
14	92	84	70	58
15	86	71	17	33
54	77	18	62	74
92	74	71	59	10
78	77	28	75	87
92	86	19	93	62
29	30	18	16	16
11	56	71	87	96
4	26	62	59	59
59	52	49	11	69
23	35	30	99	99
96	56	94	74	16
59	68	41	52	8
43	21	14	30	74
72	87	67	2	2
83	57	40	2	73
4	43	77	44	45
94	8	54	62	39
14	56	23	46	54
24	88	80	32	32
30	1	76	61	63
15	31	6	3	3
7	58	56	74	48
18	75	64	77	90
32	63	17	31	40
16	69	10	95	43
63	79	62	2	37
2	7	96	49	98
63	49	64	1	87
63	98	37	67	67
3	27	28	25	37
75	87	21	8	8
30	21	18	80	80
6	50	21	56	53
87	40	23	67	67
59	67	74	20	80
91	56	37	48	34
21	54	42	51	3
14	91	60	87	63
49	7	90	11	11
32	57	97	78	78
31	73	8	76	64
68	14	52	82	74
2	75	49	41	64
41	46	30	66	66
44	99	67	11	11
1	19	33	64	58
23	20	71	6	6
84	43	83	8	46
21	99	76	86	86
97	96	53	5	98
14	97	41	19	6
70	19	63	98	98
95	54	75	89	89
17	56	63	85	85
73	99	26	89	33
12	18	24	97	49
59	36	1	23	23
73	22	86	30	12
79	38	97	3	49
58	80	17	86	68
61	23	5	47	69
98	87	75	26	26
92	22	93	48	90
5	70	17	40	19
3	17	64	60	57
97	46	80	91	91
75	14	81	22	85
94	83	5	86	29
71	48	37	1	59
42	6	46	29	71
3	18	67	65	57
29	43	50	38	5
75	99	84	27	27
25	36	42	84	84
69	15	53	70	48
23	90	50	86	27
26	75	76	8	67
39	11	63	51	58
39	77	22	65	85
15	67	53	50	70
82	81	2	27	93
89	75	2	52	55
35	14	32	76	76
13	4	60	21	81
27	37	38	7	26
13	57	67	45	58
74	4	43	47	66
53	55	31	96	96
81	94	80	42	51
47	77	98	37	37
57	85	36	64	64
55	44	80	56	56
89	74	97	20	54
34	29	42	58	7
5	79	54	71	97
19	77	49	79	79
42	66	64	81	5
82	65	32	12	63
50	46	11	28	96
26	15	19	25	25
78	69	64	26	26
71	68	55	90	7
85	66	24	89	75
23	97	98	30	30
53	57	23	43	10
59	73	4	6	6
90	1	92	88	8
62	34	24	13	13
4	87	70	94	39
77	3	96	67	54
10	64	65	32	54
73	30	27	28	28
76	25	35	33	33
32	90	1	61	89
13	94	64	63	87
69	24	87	88	68
72	88	77	2	31
91	59	17	96	96
30	56	65	2	2
63	95	2	80	51
57	19	43	17	60
14	58	86	40	40
92	98	87	3	23
83	71	46	14	86
82	97	80	92	30
6	50	27	49	43
54	16	27	63	37
19	26	34	52	52
5	45	82	99	81
36	52	58	57	44
32	26	56	54	68
41	32	1	88	88
66	29	68	61	61
68	82	23	79	63
15	8	12	3	3
41	8	35	83	60
20	86	38	75	75
74	72	78	59	59
67	24	25	13	37
44	42	46	82	92
74	68	58	83	17
21	81	1	82	91
4	49	83	80	45
91	86	49	8	63
10	75	70	92	59
63	20	98	76	94
45	3	19	20	20
74	81	15	71	42
84	14	86	98	98
3	68	50	99	86
76	61	83	7	43
67	7	92	6	6
85	71	92	8	34
67	4	15	12	12
89	62	20	73	46
4	58	80	54	92
20	47	92	22	22
29	34	17	46	81
5	58	25	89	89
61	10	80	94	67
14	47	41	85	85
73	56	38	60	4
23	39	87	32	32
61	55	42	68	11
70	7	93	92	38
3	1	77	56	56
37	26	41	6	46
49	54	82	16	16
50	9	23	66	61
56	62	78	84	14
3	89	76	78	78
5	53	81	55	64
38	7	17	3	1
19	57	77	20	20
87	88	54	28	51
30	8	24	52	72
20	54	11	64	48
63	37	89	2	2
91	44	94	78	78
10	61	94	55	6
92	75	31	25	21
24	15	68	69	22
97	98	6	62	49
41	11	45	60	56
8	21	72	49	49
78	3	70	77	49
57	12	45	34	34
17	99	11	89	3
71	14	49	10	10
83	57	44	28	43
54	7	29	26	1
96	93	90	60	60
77	42	12	72	64
64	29	21	10	67
26	30	5	20	33
65	13	94	64	85
14	79	48	44	96
11	28	39	40	35
78	53	15	63	82
44	3	15	40	40
36	67	62	10	10
23	19	67	9	53
70	75	74	21	30
50	64	77	97	4
6	96	64	79	61
2	17	4	73	90
79	80	53	52	52
40	62	98	60	42
84	30	73	95	46
26	97	72	73	6
85	6	66	54	62
31	33	3	16	37
44	3	16	34	34
74	38	34	18	18
2	60	57	67	21
13	41	68	73	63
60	27	71	96	96
15	70	92	14	14
12	38	22	8	8
36	26	49	9	9
22	39	35	55	55
38	41	42	51	51
13	8	91	17	28
50	80	91	31	60
95	61	8	27	54
8	9	88	59	59
23	76	80	55	75
44	37	68	5	77
97	35	69	82	44
2	34	54	1	1
81	21	49	3	3
1	93	84	32	72
75	43	50	30	30
98	70	61	72	72
99	80	15	82	66
41	21	15	25	51
96	7	2	11	49
94	92	77	79	30
46	73	75	49	9
56	7	67	29	63
85	48	17	24	30
49	12	42	1	1
90	9	73	87	40
47	27	96	14	58
46	25	69	73	35
81	53	17	68	99
21	61	22	4	4
86	18	80	90	90
6	31	20	64	83
19	38	31	2	42
3	89	88	72	76
71	10	73	84	84
2	72	56	40	40
81	57	90	99	35
56	15	48	25	25
61	27	94	32	56
85	95	96	99	39
32	39	27	45	4
38	90	49	76	67
35	62	90	44	98
95	93	63	97	13
65	12	5	93	93
68	5	45	86	69
54	16	47	82	40
52	71	54	36	3
94	21	3	56	56
94	1	26	42	28
94	37	92	82	97
28	5	27	16	16
85	90	23	27	27
45	28	46	69	69
79	63	22	39	32
61	60	6	99	89
1	33	38	53	37
11	70	98	87	61
2	95	30	91	86
29	83	92	99	93
25	6	81	67	87
42	98	93	19	43
78	95	64	34	72
76	12	84	50	66
58	77	71	17	59
71	62	73	28	75
27	18	38	95	93
47	73	63	72	18
12	39	59	96	96
73	76	21	29	51
72	82	64	17	92
73	3	82	43	6
8	77	43	74	53
12	68	47	24	24
79	74	8	2	24
75	41	78	32	32
49	77	5	43	43
98	95	30	45	45
79	1	82	90	65
30	12	31	35	36
36	54	79	98	98
71	38	19	84	84
85	60	81	92	21
79	42	62	87	63
98	97	15	75	54
2	93	43	59	88
1	75	46	47	47
89	1	66	29	85
74	64	22	13	33
3	53	15	46	51
52	40	38	68	68
52	78	73	25	25
40	14	84	59	59
38	57	61	73	5
14	54	51	61	61
27	98	6	30	30
50	19	92	3	40
36	90	31	65	19
33	3	29	45	34
12	68	62	55	43
96	55	80	57	79
28	6	73	74	74
95	28	87	77	77
20	78	74	68	90
87	32	70	77	77
4	41	54	25	13
35	70	87	53	49
22	78	65	83	67
96	97	24	85	61
95	81	17	7	33
84	52	4	43	43
72	16	76	84	52
16	49	5	36	96
40	3	34	50	32
64	69	85	92	60
70	40	6	71	54
57	36	80	79	79
22	76	60	69	69
46	70	54	82	3
98	89	72	91	28
69	33	5	94	16
67	82	54	6	55
84	82	59	14	14
98	21	99	2	2
89	22	70	11	11
94	20	27	11	11
69	19	44	8	8
18	7	91	15	29
71	6	39	75	52
38	73	83	12	79
72	3	88	97	40
8	77	7	65	65
91	12	36	92	81
88	96	99	35	84
55	80	5	91	57
7	45	77	24	58
59	97	32	86	86
36	49	79	21	20
99	60	34	45	45
21	60	12	62	62
76	30	25	84	84
94	90	74	30	67
33	47	67	46	34
90	60	80	12	12
82	50	56	78	10
38	66	69	53	10
89	80	71	83	22
70	10	28	74	76
49	64	79	88	28
16	75	52	56	74
3	57	80	74	35
56	6	26	51	51
69	40	55	75	7
3	64	50	77	46
46	1	29	25	3
57	95	82	2	2
46	96	51	85	85
65	48	34	14	9
39	38	32	18	5
4	22	67	39	66
41	64	91	58	79
60	54	78	14	82
65	87	78	49	9
39	47	99	26	73
31	96	84	92	92
49	71	77	16	66
38	4	65	32	32
77	10	38	99	99
47	39	4	64	71
73	32	52	17	77
17	93	70	46	46
10	84	43	41	25
89	94	45	19	95
44	79	83	15	73
76	87	6	79	31
7	41	51	67	56
19	86	40	15	14
32	92	84	12	44
17	15	12	57	82
94	18	74	13	13
79	6	78	20	72
89	90	30	6	69
30	93	28	5	5
61	7	39	2	2
63	80	68	14	70
51	2	48	69	82
22	85	93	83	2
43	16	73	82	82
48	49	68	67	14
45	68	16	63	72
3	72	41	49	12
56	78	30	67	67
63	44	37	43	64
61	14	11	41	93
58	62	88	13	76
9	68	92	19	79
24	87	99	93	66
3	33	15	40	40
2	56	16	21	21
56	63	74	11	69
3	75	41	82	82
39	99	44	65	46
47	95	38	60	45
70	91	99	58	6
88	93	71	57	57
3	64	77	99	63
7	38	89	70	84
54	18	85	91	97
71	67	18	19	19
53	27	84	30	30
56	63	54	22	3
20	77	91	12	12
96	46	15	93	83
42	4	10	19	19
91	92	85	17	24
41	73	33	12	12
33	92	7	81	15
33	2	98	57	23
10	62	87	51	90
69	38	6	50	30
23	33	57	89	20
24	92	28	49	90
40	2	96	62	97
29	63	32	41	13
5	60	41	31	61
59	81	99	16	90
36	94	85	34	34
4	77	28	91	91
43	67	66	22	22
2	58	90	54	72
65	35	74	27	86
22	41	75	11	11
73	65	72	29	67
87	80	73	77	28
81	30	47	88	46
60	56	58	41	41
56	67	57	24	63
89	66	62	16	16
85	10	84	71	71
4	15	82	29	29
57	78	77	16	90
67	17	46	66	66
33	72	56	76	71
78	55	97	17	95
72	60	40	79	7
60	5	83	99	65
54	32	98	15	67
94	2	87	53	52
98	26	16	53	51
11	74	46	57	57
58	57	96	8	93
93	5	91	94	94
80	34	30	46	58
99	95	70	5	43
35	39	97	18	18
49	71	7	46	76
90	80	42	76	76
61	19	72	79	79
4	84	56	79	41
78	97	8	76	88
12	29	20	19	48
77	22	91	2	93
97	48	46	21	73
83	88	89	29	65
76	1	96	65	65
17	61	75	51	72
77	55	56	73	15
9	29	82	35	26
7	55	11	25	25
59	1	23	60	70
13	85	83	56	57
20	69	23	64	64
53	91	9	81	66
35	8	85	98	98
10	81	66	83	39
32	67	7	6	44
94	79	22	91	2
75	90	61	16	16
10	59	17	9	81
99	43	85	24	24
13	44	15	59	59
46	92	35	99	99
69	35	73	64	11
25	43	61	37	37
30	33	27	4	43
56	96	11	77	81
85	17	63	21	21
28	33	9	87	87
24	1	90	98	98
23	67	98	82	82
75	89	26	92	92
77	18	85	75	54
46	92	68	54	54
77	51	27	16	76
69	91	22	93	70
46	65	63	6	81
62	66	43	49	49
25	37	19	76	76
15	84	82	53	53
93	87	5	51	2
10	7	69	99	99
96	98	89	78	56
7	24	84	71	51
12	69	2	21	21
98	63	36	20	20
50	72	23	94	94
28	63	52	44	44
59	66	71	17	51
52	27	17	51	51
32	99	27	45	45
1	55	38	37	64
26	95	68	14	56
36	5	21	27	34
44	72	6	31	21
46	18	17	98	98
77	33	84	21	21
59	39	26	37	37
38	8	61	3	43
53	66	55	83	83
78	71	50	3	61
42	67	80	57	3
14	8	12	98	98
2	47	66	58	58
85	1	30	48	79
61	22	78	71	53
71	94	34	73	73
19	82	91	88	88
12	76	29	51	2
98	49	73	74	74
38	62	63	1	98
55	4	23	66	66
2	82	94	55	81
88	16	94	99	48
34	32	24	68	68
93	91	26	19	3
23	71	72	2	68
79	99	38	7	7
37	81	78	8	63
51	60	49	16	64
31	97	36	80	80
13	90	68	54	84
53	12	88	81	99
89	86	23	75	3
72	94	85	79	79
24	42	95	18	76
75	58	89	68	76
8	87	64	33	96
9	61	50	89	91
94	60	12	3	55
2	8	13	87	87
3	90	88	95	15
81	21	18	32	14
17	11	3	19	16
34	88	86	38	38
31	76	4	25	34
53	60	54	49	49
98	78	60	80	11
38	43	9	42	24
14	63	62	52	1
60	25	31	59	48
31	61	30	92	57
69	30	19	1	93
56	47	31	63	4
11	24	96	74	70
89	17	6	88	42
64	63	69	86	12
54	49	51	30	17
74	11	49	83	92
54	8	31	18	18
46	10	48	74	74
88	22	57	5	60
19	20	69	37	14
73	24	61	95	57
62	32	84	35	17
28	87	76	79	75
77	59	64	8	8
32	42	97	88	65
28	7	94	3	3
5	78	67	91	86
60	14	62	52	52
63	1	37	64	64
88	36	1	86	86
90	5	53	97	61
75	15	32	8	90
14	26	17	75	62
8	80	38	84	93
17	83	60	69	46
27	68	67	78	3
52	2	50	68	42
13	42	95	45	71
10	44	36	9	14
84	43	1	76	51
45	25	9	92	48
71	42	12	92	92
53	5	91	77	62
57	97	93	14	72
81	23	32	62	47
43	53	70	9	74
16	90	6	93	49
21	45	60	56	56
67	52	93	77	77
42	30	89	11	11
2	81	44	46	46
16	81	41	5	5
48	87	28	11	11
48	86	46	79	79
1	74	12	89	89
68	60	86	56	6
28	23	89	38	37
20	51	7	55	53
71	81	57	16	66
38	25	92	29	95
40	60	14	39	72
49	43	68	5	5
69	65	46	8	82
43	12	40	39	31
99	62	45	63	63
21	33	97	56	56
84	37	22	53	27
4	75	59	54	90
68	72	96	58	58
14	12	7	2	99
25	54	71	57	57
26	24	16	95	54
31	70	69	75	76
62	51	82	63	6
10	87	55	42	42
9	64	49	56	15
34	84	94	7	99
12	30	32	38	88
42	18	53	40	92
29	65	77	69	69
78	98	74	62	9
2	56	4	11	90
8	15	30	60	60
15	56	59	45	45
10	30	93	86	90
15	29	94	55	55
38	11	58	71	71
94	89	78	30	30
40	23	41	96	96
2	12	36	29	54
9	23	94	32	85
13	66	83	23	23
58	71	88	1	1
97	72	68	90	18
47	7	41	89	89
65	7	3	2	2
59	91	30	71	19
67	40	87	5	77
60	97	53	62	47
3	25	36	37	19
81	52	9	20	5
62	24	44	60	2
48	9	39	73	85
9	20	61	7	17
42	68	22	29	87
62	31	57	60	12
82	7	72	37	69
93	51	88	67	10
52	4	55	76	53
1	15	33	6	6
81	60	63	26	26
82	36	48	54	25
41	99	76	42	53
45	95	43	12	44
47	64	6	36	99
93	91	31	82	9
5	49	63	48	39
49	61	20	73	73
53	92	11	80	80
86	38	30	26	82
84	20	57	41	42
82	90	37	91	84
76	7	32	46	99
78	92	72	4	42
14	9	22	8	58
69	45	79	7	58
49	45	47	5	16
30	71	67	63	9
47	4	29	45	45
28	60	14	25	25
79	71	2	67	24
12	79	43	62	62
52	58	10	43	41
64	74	53	46	46
73	21	60	88	86
39	70	94	4	87
60	15	88	93	93
95	17	19	57	35
75	28	3	70	58
46	2	39	87	16
32	81	99	93	88
40	37	67	27	27
80	62	34	21	58
68	3	22	19	45
14	74	68	76	95
87	19	82	69	69
48	31	14	93	45
74	64	24	81	72
61	66	50	4	29
4	65	73	29	60
47	58	5	79	79
53	96	8	54	54
98	33	16	26	26
3	38	51	31	39
73	86	41	32	32
13	69	53	90	93
13	38	16	12	12
89	2	72	48	48
68	65	71	33	12
46	50	15	40	53
52	72	41	25	25
1	40	34	93	93
6	18	24	47	47
6	58	65	61	23
18	59	62	41	63
66	84	98	92	23
62	3	71	55	91
35	74	11	50	81
71	36	61	75	29
16	64	51	74	74
84	95	43	9	77
90	22	27	1	1
53	91	5	98	62
59	43	47	52	12
32	51	52	43	11
65	4	19	21	21
87	6	45	93	66
20	29	71	16	16
34	28	32	59	59
75	14	77	65	13
3	70	89	1	78
13	64	76	48	81
77	82	66	86	85
70	98	93	80	59
68	30	12	52	11
4	49	53	33	32
15	97	98	34	34
30	20	19	18	18
89	25	55	80	80
81	76	3	51	41
95	6	83	43	76
50	94	93	6	6
50	68	72	34	25
31	93	39	2	73
49	77	27	42	82
60	10	30	58	64
42	63	50	2	38
46	54	66	73	88
24	68	80	26	13
3	52	53	41	19
27	62	69	80	80
5	28	54	46	59
10	38	94	97	31
95	96	74	28	79
99	48	29	14	14
22	16	70	59	59
38	74	7	65	69
19	28	31	98	98
65	66	46	27	50
1	89	27	38	66
41	30	1	70	70
46	14	3	48	48
49	33	60	79	79
86	33	90	61	42
8	15	6	44	44
40	20	39	1	1
80	86	77	73	29
23	14	46	51	57
31	76	98	9	9
68	86	5	53	89
42	60	46	56	82
32	9	21	73	97
52	4	19	55	47
37	38	6	20	20
69	68	59	34	64
14	15	68	57	40
18	79	71	51	72
38	84	74	75	75
48	18	8	98	77
27	26	11	97	51
85	17	97	96	32
67	99	80	16	13
3	85	9	84	17
80	64	68	77	77
73	91	68	83	83
64	62	80	60	13
27	59	55	94	96
32	2	42	36	50
