5	42	36	69	33	15	58
35	47	82	86	3	11	72
87	69	35	59	78	74	70
73	84	31	64	46	67	6
90	23	2	54	7	38	4
14	81	84	24	49	73	67
43	34	43	24	79	42	43
78	49	85	90	70	9	68
30	42	17	17	80	17	37
83	83	5	73	6	28	6
36	70	51	37	15	63	87
47	71	85	30	11	43	6
22	4	1	38	49	65	67
86	65	35	63	38	80	17
78	84	25	42	57	71	17
18	85	17	25	18	72	31
23	8	37	84	25	38	20
77	28	52	82	26	51	83
61	55	34	52	46	55	55
45	72	79	48	24	8	59
53	70	51	68	39	50	79
41	55	82	74	77	25	3
4	14	27	48	86	79	37
54	66	12	60	87	40	23
77	78	54	51	22	73	27
55	28	13	78	32	34	8
83	26	41	65	14	35	33
2	83	69	50	67	75	56
42	48	15	73	50	51	86
47	3	59	54	29	61	30
34	27	35	31	39	35	87
47	89	47	43	47	77	69
31	43	46	41	64	65	36
75	44	8	27	33	54	67
43	47	48	40	36	40	40
6	42	6	18	10	69	83
11	25	75	87	59	49	57
47	47	6	24	47	58	30
64	3	48	37	18	41	27
11	70	30	28	86	15	39
49	55	12	30	55	80	55
16	20	67	12	17	82	65
51	42	10	71	44	16	40
74	78	67	52	41	33	9
68	66	86	46	89	63	73
44	29	45	37	77	47	61
19	51	83	83	78	26	8
2	74	60	52	26	60	46
66	11	87	16	19	21	58
22	64	72	26	73	52	84
89	58	87	31	61	32	4
45	48	48	88	78	1	70
83	84	53	15	35	9	74
71	35	2	68	46	34	45
38	50	39	50	50	84	68
59	70	29	60	59	59	58
44	31	42	50	17	39	31
38	23	11	10	66	2	83
80	87	1	17	81	72	2
24	50	50	22	88	50	80
7	77	43	84	38	30	50
27	14	8	8	51	2	75
41	76	76	47	19	77	84
74	71	79	82	63	44	8
48	35	48	66	80	48	42
12	40	64	76	62	43	32
41	54	39	58	49	41	41
38	24	48	62	46	46	46
64	37	50	55	50	50	57
82	78	41	85	16	72	66
37	38	88	89	40	3	87
66	55	22	13	19	77	80
64	10	55	32	76	11	60
29	51	29	75	32	70	70
9	30	15	77	87	9	9
71	66	60	80	52	62	10
5	52	90	46	46	39	78
49	24	36	75	84	35	36
15	14	67	20	3	78	13
17	38	66	15	64	87	14
27	4	11	29	54	11	40
85	81	89	12	68	63	68
23	84	55	5	72	14	80
32	38	17	89	52	7	36
34	37	52	52	52	57	75
36	31	36	47	36	23	84
9	22	65	24	26	12	52
21	48	68	20	7	59	53
61	19	70	34	78	2	40
48	48	60	39	58	48	32
44	14	15	16	69	52	66
89	18	29	84	55	42	3
85	76	64	41	62	64	76
23	68	16	51	22	48	37
45	72	71	3	81	86	74
89	85	67	12	54	35	54
45	23	6	12	46	28	28
54	80	85	71	32	30	89
89	21	50	62	39	57	83
72	27	72	21	39	5	66
12	39	83	65	28	38	35
21	65	19	66	37	6	49
14	79	47	20	1	47	47
60	76	81	42	12	55	50
33	73	12	15	18	58	33
4	40	20	57	6	57	2
1	49	10	1	1	68	84
13	29	18	74	11	60	71
24	76	51	31	89	24	15
82	71	16	70	21	84	59
40	87	40	4	7	51	40
85	45	28	54	70	71	44
65	23	84	24	41	15	46
90	10	89	12	52	20	69
13	71	43	47	3	69	23
84	21	47	79	88	4	90
89	46	77	73	23	14	47
27	13	72	54	7	32	7
57	78	60	41	81	71	4
25	1	1	30	74	2	1
35	31	55	12	83	57	86
51	69	29	12	85	45	6
29	41	76	65	73	70	50
83	85	84	44	17	50	82
18	28	33	85	35	10	29
29	90	49	17	34	52	75
13	40	54	6	64	89	73
68	21	30	51	11	80	79
44	41	33	34	68	14	48
65	85	39	70	89	50	13
40	30	24	76	24	24	66
5	5	5	33	7	30	87
67	8	6	29	3	42	82
67	53	57	36	27	53	59
74	27	82	48	77	49	86
26	33	8	47	86	65	85
5	68	68	43	25	68	51
43	59	13	65	13	13	83
62	8	30	40	3	42	28
31	84	4	28	64	21	59
54	70	56	41	71	59	68
36	25	80	74	59	8	52
30	81	19	3	61	75	88
39	9	45	11	48	61	86
34	23	67	81	70	32	71
71	24	62	1	48	65	35
26	86	55	42	19	76	56
52	12	62	90	4	46	86
12	39	12	21	88	24	12
58	90	56	37	39	49	49
49	54	74	6	37	12	74
75	20	2	57	61	58	28
3	43	4	15	71	3	38
38	45	34	89	73	81	30
22	30	15	81	77	86	27
47	23	53	51	46	51	58
28	82	88	79	74	43	30
31	44	70	59	26	2	84
82	51	43	29	38	42	26
76	12	90	55	10	5	2
6	90	32	43	38	32	17
8	54	1	30	5	5	13
65	75	38	37	33	62	43
13	33	41	62	5	35	59
52	58	73	53	35	19	23
24	6	24	84	73	57	15
12	68	88	54	59	76	60
12	67	89	10	90	61	52
46	55	53	43	49	64	11
88	49	65	65	43	81	9
17	29	23	88	67	26	67
48	7	80	7	54	7	11
75	16	16	31	44	16	35
22	31	9	9	27	45	57
53	17	50	33	21	16	75
68	30	33	78	58	51	57
88	1	26	2	14	39	82
77	69	11	57	7	73	29
30	6	79	43	12	5	72
23	70	4	85	57	2	33
53	74	43	21	49	2	44
29	81	87	12	48	73	80
18	64	81	83	22	24	26
85	84	80	45	11	20	83
84	89	51	11	17	23	4
60	26	23	28	71	71	13
44	87	60	25	30	50	87
47	74	35	44	52	56	57
32	84	32	39	49	50	58
29	52	52	52	61	9	85
90	27	13	52	61	44	48
78	69	75	56	3	14	77
52	45	1	17	18	28	64
90	33	1	28	41	51	32
18	18	54	8	11	70	42
14	46	56	28	44	57	52
1	12	16	45	32	27	75
4	16	81	72	12	15	13
61	26	68	88	31	74	14
8	58	45	87	71	31	3
10	46	72	36	55	34	11
82	13	15	10	12	77	48
71	4	75	4	74	82	22
21	79	33	53	86	87	51
73	14	42	7	52	77	37
65	61	73	41	44	2	34
3	44	83	85	71	11	79
1	57	30	28	88	8	72
39	87	66	56	67	77	16
23	63	11	21	7	28	48
15	72	63	83	9	33	53
52	68	57	42	78	35	10
65	15	82	32	15	46	64
13	65	76	34	88	25	76
10	68	21	51	74	74	10
46	2	60	87	10	52	13
65	44	12	48	40	7	1
10	21	68	84	71	62	21
7	60	72	70	31	70	26
32	83	11	45	24	81	7
82	66	45	72	77	1	36
70	41	2	88	12	18	70
30	63	68	77	64	69	56
69	1	57	42	34	63	11
89	24	84	16	64	43	61
65	47	14	30	79	10	90
59	63	76	10	66	64	35
72	40	1	65	41	78	70
24	75	58	15	31	8	80
72	5	15	81	85	90	73
41	11	73	71	10	77	12
53	52	70	19	28	7	43
39	75	76	87	21	14	42
50	50	55	50	39	86	85
30	73	22	46	62	39	35
65	37	20	52	28	65	67
17	41	65	7	50	60	59
18	3	7	74	14	83	50
52	86	21	15	9	33	36
88	33	24	27	41	17	76
18	10	49	52	59	32	50
45	23	15	13	82	21	69
29	25	11	18	80	47	57
26	22	78	12	7	68	56
35	81	54	84	54	53	16
7	86	89	1	75	51	24
75	60	80	55	70	35	64
9	4	10	6	84	73	2
2	65	85	28	68	86	56
81	72	58	71	10	90	43
61	57	87	60	9	46	65
30	47	55	47	22	47	82
46	51	66	71	21	50	78
44	70	55	70	49	53	32
77	15	15	88	9	70	22
46	24	67	29	71	53	62
86	47	69	14	17	46	57
59	68	21	26	62	55	79
65	45	73	64	54	77	19
38	3	29	49	49	77	82
71	33	19	84	14	64	12
3	90	11	5	7	56	13
52	25	53	22	63	82	16
82	78	38	39	25	29	55
35	64	68	65	25	67	76
60	3	12	7	36	15	66
64	67	84	40	90	55	74
67	71	2	37	68	34	57
55	88	12	8	86	47	66
25	6	84	55	60	36	85
63	61	71	48	58	32	40
70	5	83	56	20	34	76
4	33	59	63	71	85	64
24	61	45	49	45	35	38
23	41	3	59	78	71	2
81	67	16	57	47	32	82
83	1	7	85	29	38	74
62	8	26	7	77	77	67
68	27	82	63	90	72	78
50	74	89	64	80	70	43
31	21	62	75	64	85	64
9	15	85	51	68	6	85
26	77	49	75	83	63	4
25	77	36	25	79	77	12
48	71	22	49	62	25	80
13	63	36	4	9	74	86
66	86	65	81	35	45	7
77	44	4	18	77	44	69
27	38	38	9	83	39	38
81	9	89	6	27	48	30
3	56	45	2	66	13	25
79	11	34	61	57	56	24
59	4	42	3	35	3	37
2	38	64	28	76	89	46
45	12	8	90	70	87	3
25	90	35	19	34	46	59
29	68	23	51	40	3	19
14	62	7	60	34	88	35
71	54	55	54	51	54	50
7	50	19	40	16	59	56
81	9	46	78	19	83	76
48	90	90	80	18	51	22
54	53	67	54	50	7	54
43	83	54	14	44	33	88
61	18	4	59	44	26	33
68	21	86	63	46	10	17
26	40	19	5	54	70	25
7	39	58	84	7	32	7
77	84	8	46	9	76	61
75	53	38	59	88	73	89
24	58	66	24	60	16	67
42	38	4	75	9	3	59
77	80	62	51	76	71	57
38	17	77	83	82	51	52
89	21	61	66	30	60	77
57	52	77	55	26	40	79
31	70	51	76	56	81	37
10	49	39	62	87	59	74
20	25	48	67	68	60	76
46	41	65	51	28	52	74
90	33	81	10	54	19	45
35	25	9	35	52	60	35
72	83	21	43	34	13	50
41	14	76	18	51	75	48
47	24	36	5	89	90	46
28	2	10	65	71	49	12
52	81	62	16	14	68	70
89	51	87	51	51	32	40
30	48	53	44	53	79	53
64	77	25	61	77	20	69
53	35	58	1	48	16	17
2	31	75	42	29	31	65
85	63	32	21	24	89	59
16	38	62	62	55	78	57
9	56	34	9	54	47	56
53	34	20	23	79	34	61
70	45	45	45	55	88	17
47	46	47	50	25	73	61
76	31	1	75	17	41	86
61	36	53	16	4	29	79
29	77	15	68	43	41	20
4	32	9	86	81	42	29
41	11	57	34	65	25	85
89	58	80	30	39	69	63
25	79	68	25	46	33	9
80	70	2	28	43	76	58
46	75	35	5	40	19	83
86	29	69	34	33	25	54
49	54	14	24	32	82	71
83	27	3	25	72	59	18
53	70	7	35	42	32	84
21	3	56	25	89	63	27
50	81	2	57	41	81	71
82	78	67	10	32	73	51
44	75	56	66	57	43	63
37	42	18	76	18	50	18
29	3	51	16	64	53	45
48	37	43	18	19	51	1
23	31	49	27	22	47	60
19	40	69	2	8	53	41
18	77	68	57	60	89	12
38	8	73	82	87	58	6
18	29	28	84	14	65	19
37	37	28	36	12	37	16
54	62	78	43	88	68	5
88	89	38	31	77	70	46
5	68	21	9	13	87	60
47	50	48	17	44	24	3
37	37	19	84	17	71	37
67	56	26	71	39	63	44
29	61	2	25	82	46	16
76	21	37	68	73	21	21
74	81	10	42	27	75	8
33	1	89	44	8	34	88
64	67	28	5	80	78	18
18	36	4	17	5	16	43
13	77	61	88	85	69	36
87	81	28	78	11	85	27
85	1	1	60	33	30	33
12	20	40	40	75	44	40
2	48	44	15	81	5	7
2	20	6	29	24	29	4
43	43	43	79	44	29	54
49	59	49	76	55	42	49
56	15	62	57	60	56	4
87	52	52	76	72	52	36
60	24	84	52	64	36	10
34	24	22	38	90	4	88
37	23	26	65	12	7	76
38	9	61	23	59	58	21
29	30	78	74	6	76	39
53	62	46	51	70	24	80
2	77	23	51	51	4	51
52	43	78	88	23	43	43
28	35	32	49	27	32	24
58	44	18	5	70	8	49
27	17	11	26	57	29	34
1	75	27	79	26	24	84
10	15	3	47	16	26	78
73	15	88	49	45	58	73
1	77	60	7	82	78	43
41	24	47	74	47	70	47
37	41	37	37	36	60	45
29	60	3	1	87	17	26
89	39	12	3	8	43	3
52	48	80	13	36	60	68
55	33	9	37	14	53	68
56	76	41	71	28	34	50
43	52	71	49	49	8	49
23	1	7	49	45	36	28
39	30	17	66	79	59	22
48	24	11	37	71	62	40
2	1	32	77	78	61	7
26	59	43	53	50	87	77
80	6	78	49	66	71	38
60	83	23	71	30	15	73
47	58	11	4	4	41	72
34	17	57	55	49	41	39
34	57	47	85	87	26	52
13	70	54	42	78	29	31
26	63	81	63	46	32	52
25	48	41	90	39	28	31
40	5	28	3	60	42	62
55	25	28	13	80	6	24
41	31	9	77	20	1	70
54	24	1	40	76	10	89
41	49	88	56	42	85	57
8	22	31	53	83	73	63
46	32	23	63	47	26	62
83	50	3	3	54	17	26
56	33	81	51	49	18	57
13	20	39	54	58	30	49
82	74	54	23	17	17	17
9	84	89	47	70	52	21
71	22	50	27	70	87	14
68	20	82	30	74	20	20
72	20	89	5	45	57	32
69	15	35	62	18	39	8
11	70	54	54	42	23	54
44	69	89	67	14	43	65
58	26	51	32	68	12	8
64	20	40	55	1	41	40
62	44	5	67	13	51	18
60	5	12	8	10	29	76
66	37	71	75	34	32	66
4	69	35	87	36	23	69
13	47	9	27	51	29	35
21	49	19	44	28	46	62
76	45	45	67	4	45	51
71	44	56	46	46	47	46
90	40	49	35	42	13	59
66	18	55	83	9	90	12
22	31	81	25	82	15	49
44	14	89	19	31	38	19
90	17	62	29	21	67	61
80	7	1	67	32	30	42
29	20	57	39	32	30	67
51	27	14	50	87	12	28
9	59	53	40	70	61	73
51	65	44	68	37	34	79
51	56	51	51	7	33	13
36	84	35	16	50	38	81
46	74	83	85	30	11	30
63	83	34	85	23	42	73
21	67	68	50	5	10	21
45	89	37	63	22	57	28
67	78	46	30	72	79	60
20	53	31	10	75	14	3
47	53	23	86	29	18	9
40	15	88	14	54	3	38
15	14	20	18	25	19	44
63	43	78	45	15	64	50
51	50	49	50	65	40	50
16	60	58	23	69	19	14
6	33	22	6	33	55	48
82	70	40	88	25	80	68
33	65	41	61	44	30	57
40	21	24	74	31	38	72
28	87	68	18	17	37	76
11	19	82	59	9	33	83
34	28	44	41	47	69	89
33	51	65	61	51	51	55
53	53	53	58	57	39	60
19	4	66	58	47	41	77
28	47	22	77	38	75	57
66	28	84	70	27	86	82
61	16	29	55	15	41	46
30	33	34	47	76	41	12
77	84	55	64	89	78	42
3	27	78	2	71	38	29
52	24	52	73	11	52	60
57	11	40	58	8	19	5
29	73	80	1	57	6	15
76	33	36	88	15	86	9
54	61	32	25	66	1	43
45	90	1	47	74	8	74
4	80	19	39	68	43	88
13	10	36	25	70	78	28
51	58	34	71	49	87	50
68	52	75	14	17	87	67
